datetime,value,window_shape,entropy,sampen,permutation_entropy,shannon_entropy,spectral_entropy,app_entropy,hurst,dfa,mfhurst_b,higuchi_fd,katz_fd,petrosian_fd,lepel_ziv,corr_dim
2024-05-10 00:00:00,,62,4.127126275558137,1.3049487216659381,2.451083473636321,1.8420502500677964,0.824623181184647,0.54189866715826,0.78404557938968,1.5695724029111093,0.11292437868295077,1.9350440806695182,1.679435768223253,1.0476420459117137,15,1.263850147345482
2024-05-10 00:01:00,,63,4.143126745433157,1.33828514193353,2.460295651268974,1.8756947553388768,0.8306557910674627,0.548029568496204,0.7666422099671588,1.5839501296319765,0.10792377622957805,1.9380627950081073,1.688866414971202,1.0481232390882729,15,1.2629355124747421
2024-05-10 00:02:00,,64,4.158875227042094,1.33828514193353,2.461754218127758,1.9799285164684635,0.8269296619600468,0.5742208583850208,0.7551084399163869,1.5882558455631988,0.1074774470002935,1.9369844814860355,1.684677497515817,1.0485816159208214,15,1.2480802490252267
2024-05-10 00:03:00,179.12,65,4.174379510851777,1.4017985476558559,2.468379372181725,1.9960831501744603,0.8341831832111283,0.5653324602236101,0.7744757020157057,1.3651298522902258,0.10696402525249019,1.9364105564893712,1.6877616733711278,1.0490184892818,15,1.2690377101253805
2024-05-10 00:04:00,176.07675675675677,66,4.189647099378498,1.3862943611198906,2.4683353603642235,1.9886893149992115,0.8341132155392015,0.5820350584894891,0.7134671357961919,1.361991869280869,0.10570723237675266,1.9360954945804383,1.6893567419395974,1.049435079055786,15,1.265956722338162
2024-05-10 00:05:00,174.10717201166182,67,4.204685075016739,1.3564413979702095,2.45580410660851,1.9865625409635383,0.8399264106742559,0.5835387908240501,0.7768440920113595,1.3720990499570418,0.10748723789331104,1.9372300452411,1.6931797012636451,1.0485491695230684,15,1.2694067391794357
2024-05-10 00:06:00,174.17395991056367,68,4.219500264389931,1.329135947279942,2.460809318552557,1.9833790720685842,0.8369364249659279,0.5879076052615035,0.7134671357961919,1.3741260151575203,0.10701162979118045,1.931717464381328,1.690867338071373,1.048953655727568,15,1.2708643056902191
2024-05-10 00:07:00,175.3997598844587,69,4.234099169000433,1.3437347467010947,2.468388864097026,2.038714213587463,0.8413213284126853,0.5910204951215192,0.7134671357961919,1.3774730534289235,0.10546329742526099,1.9255459904205081,1.6935983500301544,1.048103238990413,15,1.281548120604375
2024-05-10 00:08:00,176.23308349959888,70,4.2484878839831275,1.3723081191451507,2.4736999323964746,1.9833049335118098,0.8402661552590751,0.6026207495182492,0.7895398942768896,1.5829672371947496,0.10158054975595616,1.9172338025851023,1.7049444003237617,1.0472799418057779,15,1.271365748134285
2024-05-10 00:09:00,176.79317275843403,71,4.262672590172663,1.3862943611198906,2.473422367948558,1.991318062240945,0.8443102654309027,0.6023027210240728,0.7895398942768896,1.9118729886923527,0.0991306927849771,1.9221202778427902,1.7093375481246473,1.047678815742772,16,1.2810852642730004
