date,station,onset_idx,onset_time,invariant,lag_idx,lag_time,lag_star,corr_at_lag,pval,pval_adj,significant
2024-03-24,APTY,725,2024-03-24 18:50:00,entropy,780,2024-03-24 20:40:00,1.8333333333333333,0.008208728498101999,0.362,0.493,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,permutation_entropy,9,2024-03-23 18:58:00,-0.3,2.040582821253711e-05,0.523,0.523,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,sampen,15,2024-03-23 19:10:00,-0.1,-0.012912865951136738,0.288,0.49,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,app_entropy,155,2024-03-23 23:50:00,4.566666666666666,0.029561591800423302,0.123,0.4381666666666667,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,spectral_entropy,618,2024-03-24 15:16:00,20.0,0.029596495105078474,0.094,0.427,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,shannon_entropy,27,2024-03-23 19:34:00,0.3,0.003966243849105177,0.45,0.493,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,lepel_ziv,157,2024-03-23 23:54:00,4.633333333333334,0.05112462170737728,0.03,0.165,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,dfa,393,2024-03-24 07:46:00,12.5,0.0574844751380676,0.023,0.253,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,hurst,214,2024-03-24 01:48:00,6.533333333333333,-0.03406405304382163,0.098,0.4305714285714286,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,mfhurst_b,197,2024-03-24 01:14:00,5.966666666666667,0.022109525456578637,0.198,0.4675,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,higuchi_fd,255,2024-03-24 03:10:00,7.9,-0.0031929901829869877,0.447,0.479,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,katz_fd,126,2024-03-23 22:52:00,3.6,-0.00938303458759939,0.388,0.475,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,petrosian_fd,168,2024-03-24 00:16:00,5.0,0.02543561443884391,0.144,0.385,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,corr_dim,246,2024-03-24 02:52:00,7.6,-0.00012427003062861634,0.497,0.513,False
2024-03-24,DOMC,18,2024-03-23 19:16:00,entropy,782,2024-03-24 20:44:00,25.466666666666665,0.014863166334959063,0.256,0.493,False
2024-03-24,INVK,629,2024-03-24 15:38:00,permutation_entropy,105,2024-03-23 22:10:00,-17.466666666666665,-0.01632373075425958,0.294,0.37070000000000003,False
2024-03-24,INVK,629,2024-03-24 15:38:00,sampen,182,2024-03-24 00:44:00,-14.9,0.006837813478596801,0.415,0.49,False
2024-03-24,INVK,629,2024-03-24 15:38:00,app_entropy,95,2024-03-23 21:50:00,-17.8,0.0029649073019319258,0.46,0.474,False
2024-03-24,INVK,629,2024-03-24 15:38:00,spectral_entropy,903,2024-03-25 00:46:00,9.133333333333333,0.011054404164050341,0.333,0.427,False
2024-03-24,INVK,629,2024-03-24 15:38:00,shannon_entropy,244,2024-03-24 02:48:00,-12.833333333333334,0.0019821788210494947,0.493,0.493,False
2024-03-24,INVK,629,2024-03-24 15:38:00,lepel_ziv,206,2024-03-24 01:32:00,-14.1,-0.010815597669918119,0.364,0.44488888888888883,False
2024-03-24,INVK,629,2024-03-24 15:38:00,dfa,383,2024-03-24 07:26:00,-8.2,-0.02771721820607409,0.179,0.3938,False
2024-03-24,INVK,629,2024-03-24 15:38:00,hurst,29,2024-03-23 19:38:00,-20.0,0.0021770980177038403,0.465,0.478,False
2024-03-24,INVK,629,2024-03-24 15:38:00,mfhurst_b,572,2024-03-24 13:44:00,-1.9,0.026459655434640492,0.22,0.4675,False
2024-03-24,INVK,629,2024-03-24 15:38:00,higuchi_fd,98,2024-03-23 21:56:00,-17.7,0.013234911851396703,0.353,0.479,False
2024-03-24,INVK,629,2024-03-24 15:38:00,katz_fd,72,2024-03-23 21:04:00,-18.566666666666666,-0.004282102519981818,0.454,0.475,False
2024-03-24,INVK,629,2024-03-24 15:38:00,petrosian_fd,106,2024-03-23 22:12:00,-17.433333333333334,0.00834671775610408,0.374,0.434,False
2024-03-24,INVK,629,2024-03-24 15:38:00,corr_dim,96,2024-03-23 21:52:00,-17.766666666666666,-0.05556053251144337,0.025,0.12100000000000001,False
2024-03-24,INVK,629,2024-03-24 15:38:00,entropy,793,2024-03-24 21:06:00,5.466666666666667,-0.035257122752785336,0.156,0.493,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,permutation_entropy,233,2024-03-24 02:26:00,-17.1,-0.01739967867423802,0.321,0.37070000000000003,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,sampen,470,2024-03-24 10:20:00,-9.2,-0.008417880880534774,0.39,0.49,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,app_entropy,111,2024-03-23 22:22:00,-21.166666666666668,0.0036446740255080892,0.474,0.474,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,spectral_entropy,692,2024-03-24 17:44:00,-1.8,0.026683887400590262,0.251,0.427,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,shannon_entropy,312,2024-03-24 05:04:00,-14.466666666666667,-0.020815374597629097,0.3,0.48124999999999996,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,lepel_ziv,118,2024-03-23 22:36:00,-20.933333333333334,-0.05401964069601522,0.045,0.165,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,dfa,0,2024-03-23 18:40:00,-24.866666666666667,-0.003373236735632797,0.453,0.453,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,hurst,58,2024-03-23 20:36:00,-22.933333333333334,-0.010287119320412227,0.364,0.478,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,mfhurst_b,678,2024-03-24 17:16:00,-2.2666666666666666,-0.024637211776379765,0.239,0.4675,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,higuchi_fd,131,2024-03-23 23:02:00,-20.5,-0.039620761759145556,0.095,0.479,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,katz_fd,1,2024-03-23 18:42:00,-24.833333333333332,0.0385731950894537,0.061,0.286,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,petrosian_fd,173,2024-03-24 00:26:00,-19.1,0.03054673632711208,0.163,0.385,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,corr_dim,157,2024-03-23 23:54:00,-19.633333333333333,-0.06910144692935223,0.015,0.12100000000000001,False
2024-03-24,JUNG1,746,2024-03-24 19:32:00,entropy,779,2024-03-24 20:38:00,1.1,-0.01491973352279008,0.338,0.493,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,permutation_entropy,179,2024-03-24 00:38:00,-18.966666666666665,0.011202626387346835,0.323,0.37070000000000003,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,sampen,1327,2024-03-25 14:54:00,19.3,-0.013927972706583252,0.351,0.49,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,app_entropy,36,2024-03-23 19:52:00,-23.733333333333334,0.019868584412065828,0.239,0.4381666666666667,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,spectral_entropy,773,2024-03-24 20:26:00,0.8333333333333334,0.006765310843600704,0.401,0.427,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,shannon_entropy,14,2024-03-23 19:08:00,-24.466666666666665,0.011481323871417827,0.317,0.48124999999999996,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,lepel_ziv,95,2024-03-23 21:50:00,-21.766666666666666,-0.05095744979146174,0.038,0.165,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,dfa,0,2024-03-23 18:40:00,-24.933333333333334,0.023719810592966486,0.179,0.3938,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,hurst,116,2024-03-23 22:32:00,-21.066666666666666,0.004037546280697196,0.412,0.478,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,mfhurst_b,280,2024-03-24 04:00:00,-15.6,0.010164557070175188,0.343,0.515625,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,higuchi_fd,236,2024-03-24 02:32:00,-17.066666666666666,-0.030014199982656763,0.154,0.479,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,katz_fd,30,2024-03-23 19:40:00,-23.933333333333334,0.014985744495236283,0.294,0.46199999999999997,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,petrosian_fd,307,2024-03-24 04:54:00,-14.7,0.012561415397116759,0.345,0.434,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,corr_dim,365,2024-03-24 06:50:00,-12.766666666666667,0.003905864415905633,0.434,0.513,False
2024-03-24,KIEL2,748,2024-03-24 19:36:00,entropy,790,2024-03-24 21:00:00,1.4,0.0019398727627366564,0.493,0.493,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,permutation_entropy,379,2024-03-24 07:18:00,-9.633333333333333,-0.07231543924947426,0.035,0.2915,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,sampen,317,2024-03-24 05:14:00,-11.7,-0.0048664238059507176,0.447,0.49,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,app_entropy,95,2024-03-23 21:50:00,-19.1,0.009534344412797728,0.41,0.474,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,spectral_entropy,794,2024-03-24 21:08:00,4.2,-0.010005964976074052,0.403,0.427,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,shannon_entropy,26,2024-03-23 19:32:00,-21.4,-0.021936196303006878,0.265,0.48124999999999996,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,lepel_ziv,76,2024-03-23 21:12:00,-19.733333333333334,-0.048991265283246516,0.07,0.1925,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,dfa,71,2024-03-23 21:02:00,-19.9,-0.028645617156063397,0.17,0.3938,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,hurst,63,2024-03-23 20:46:00,-20.166666666666668,0.03762274710478569,0.101,0.4305714285714286,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,mfhurst_b,612,2024-03-24 15:04:00,-1.8666666666666667,-0.0056878026437838835,0.454,0.522,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,higuchi_fd,425,2024-03-24 08:50:00,-8.1,-0.032268630018068435,0.212,0.479,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,katz_fd,340,2024-03-24 06:00:00,-10.933333333333334,-0.04505573076173567,0.074,0.286,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,petrosian_fd,426,2024-03-24 08:52:00,-8.066666666666666,-0.04498294311573557,0.175,0.385,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,corr_dim,615,2024-03-24 15:10:00,-1.7666666666666666,-0.030193963785792904,0.244,0.513,False
2024-03-24,LMKS,668,2024-03-24 16:56:00,entropy,794,2024-03-24 21:08:00,4.2,-0.04312229864000364,0.16,0.493,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,permutation_entropy,21,2024-03-23 19:22:00,-25.5,-0.04845162887559943,0.053,0.2915,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,sampen,90,2024-03-23 21:40:00,-23.2,0.006460607681698693,0.413,0.49,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,app_entropy,6,2024-03-23 18:52:00,-26.0,-0.02327345155344339,0.221,0.4381666666666667,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,spectral_entropy,636,2024-03-24 15:52:00,-5.0,0.024176241400588674,0.265,0.427,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,shannon_entropy,528,2024-03-24 12:16:00,-8.6,-0.019555923626257223,0.276,0.48124999999999996,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,lepel_ziv,92,2024-03-23 21:44:00,-23.133333333333333,-0.0015616037853928982,0.458,0.483,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,dfa,14,2024-03-23 19:08:00,-25.733333333333334,0.008026582940021842,0.375,0.4257,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,hurst,7,2024-03-23 18:54:00,-25.966666666666665,-0.018869057288359505,0.256,0.4305714285714286,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,mfhurst_b,725,2024-03-24 18:50:00,-2.033333333333333,0.012695749745218442,0.375,0.515625,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,higuchi_fd,878,2024-03-24 23:56:00,3.066666666666667,-0.022878316486857137,0.275,0.479,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,katz_fd,0,2024-03-23 18:40:00,-26.2,0.0016246264346371625,0.475,0.475,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,petrosian_fd,36,2024-03-23 19:52:00,-25.0,0.006517570613673152,0.416,0.434,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,corr_dim,563,2024-03-24 13:26:00,-7.433333333333334,-0.0004634448707580171,0.513,0.513,False
2024-03-24,MWSN,786,2024-03-24 20:52:00,entropy,928,2024-03-25 01:36:00,4.733333333333333,0.0028648434056996923,0.475,0.493,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,permutation_entropy,569,2024-03-24 13:38:00,-35.1,-0.013349438846763402,0.337,0.37070000000000003,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,sampen,104,2024-03-23 22:08:00,-50.6,0.04821581865549617,0.053,0.2915,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,app_entropy,26,2024-03-23 19:32:00,-53.2,0.04872418862167374,0.029,0.319,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,spectral_entropy,794,2024-03-24 21:08:00,-27.6,0.018396161589969057,0.284,0.427,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,shannon_entropy,76,2024-03-23 21:12:00,-51.53333333333333,-0.00651444223102073,0.398,0.48644444444444446,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,lepel_ziv,66,2024-03-23 20:52:00,-51.86666666666667,0.01722300961176072,0.264,0.41485714285714287,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,dfa,288,2024-03-24 04:16:00,-44.46666666666667,0.008486228875748873,0.387,0.4257,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,hurst,240,2024-03-24 02:40:00,-46.06666666666667,0.030980036329886884,0.126,0.4305714285714286,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,mfhurst_b,695,2024-03-24 17:50:00,-30.9,0.022221026662799154,0.255,0.4675,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,higuchi_fd,31,2024-03-23 19:42:00,-53.03333333333333,-0.018617951594879386,0.253,0.479,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,katz_fd,2,2024-03-23 18:44:00,-54.0,-0.024283480862880843,0.171,0.31350000000000006,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,petrosian_fd,528,2024-03-24 12:16:00,-36.46666666666667,-0.00923049891389161,0.411,0.434,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,corr_dim,694,2024-03-24 17:48:00,-30.933333333333334,-0.008506595160495053,0.409,0.513,False
2024-03-24,MXCO,1622,2024-03-26 00:44:00,entropy,962,2024-03-25 02:44:00,-22.0,0.004745784773994297,0.419,0.493,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,permutation_entropy,351,2024-03-24 06:22:00,11.533333333333333,0.021099000044385727,0.234,0.37070000000000003,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,sampen,85,2024-03-23 21:30:00,2.6666666666666665,-0.0009948047179837059,0.49,0.49,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,app_entropy,29,2024-03-23 19:38:00,0.8,-0.020249001978575796,0.229,0.4381666666666667,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,spectral_entropy,974,2024-03-25 03:08:00,32.3,0.011060334536861255,0.301,0.427,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,shannon_entropy,181,2024-03-24 00:42:00,5.866666666666666,0.017641000845949585,0.245,0.48124999999999996,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,lepel_ziv,157,2024-03-23 23:54:00,5.066666666666666,-0.009972402861614023,0.351,0.44488888888888883,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,dfa,0,2024-03-23 18:40:00,-0.16666666666666666,0.013660296727388544,0.294,0.4257,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,hurst,555,2024-03-24 13:10:00,18.333333333333332,0.016385593513828033,0.274,0.4305714285714286,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,mfhurst_b,699,2024-03-24 17:58:00,23.133333333333333,-0.0005168111457263993,0.498,0.522,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,higuchi_fd,100,2024-03-23 22:00:00,3.1666666666666665,-0.009884626236631734,0.351,0.479,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,katz_fd,298,2024-03-24 04:36:00,9.766666666666667,-0.03718176134387209,0.089,0.286,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,petrosian_fd,82,2024-03-23 21:24:00,2.566666666666667,-0.005665875569756979,0.434,0.434,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,corr_dim,695,2024-03-24 17:50:00,23.0,0.006036260472832936,0.425,0.513,False
2024-03-24,NEWK,5,2024-03-23 18:50:00,entropy,793,2024-03-24 21:06:00,26.266666666666666,-0.015186910823565873,0.297,0.493,False
2024-03-24,OULU,731,2024-03-24 19:02:00,permutation_entropy,745,2024-03-24 19:30:00,0.4666666666666667,0.04530426900740626,0.095,0.3483333333333334,False
2024-03-24,OULU,731,2024-03-24 19:02:00,sampen,131,2024-03-23 23:02:00,-20.0,0.04826441924974706,0.052,0.2915,False
2024-03-24,OULU,731,2024-03-24 19:02:00,app_entropy,283,2024-03-24 04:06:00,-14.933333333333334,-0.03629024745820904,0.11,0.4381666666666667,False
2024-03-24,OULU,731,2024-03-24 19:02:00,spectral_entropy,950,2024-03-25 02:20:00,7.3,-0.014141338910384141,0.276,0.427,False
2024-03-24,OULU,731,2024-03-24 19:02:00,shannon_entropy,508,2024-03-24 11:36:00,-7.433333333333334,0.020299257913312697,0.279,0.48124999999999996,False
2024-03-24,OULU,731,2024-03-24 19:02:00,lepel_ziv,204,2024-03-24 01:28:00,-17.566666666666666,-0.025395042362474755,0.193,0.3538333333333334,False
2024-03-24,OULU,731,2024-03-24 19:02:00,dfa,62,2024-03-23 20:44:00,-22.3,-0.029397244981411313,0.133,0.3938,False
2024-03-24,OULU,731,2024-03-24 19:02:00,hurst,191,2024-03-24 01:02:00,-18.0,-0.02453655154685896,0.192,0.4305714285714286,False
2024-03-24,OULU,731,2024-03-24 19:02:00,mfhurst_b,581,2024-03-24 14:02:00,-5.0,0.03408328682738321,0.176,0.4675,False
2024-03-24,OULU,731,2024-03-24 19:02:00,higuchi_fd,146,2024-03-23 23:32:00,-19.5,0.06474212256377092,0.015,0.16499999999999998,False
2024-03-24,OULU,731,2024-03-24 19:02:00,katz_fd,24,2024-03-23 19:28:00,-23.566666666666666,0.025471622813063716,0.162,0.31350000000000006,False
2024-03-24,OULU,731,2024-03-24 19:02:00,petrosian_fd,157,2024-03-23 23:54:00,-19.133333333333333,0.01947092658914173,0.257,0.434,False
2024-03-24,OULU,731,2024-03-24 19:02:00,corr_dim,671,2024-03-24 17:02:00,-2.0,-0.019964808667111877,0.272,0.513,False
2024-03-24,OULU,731,2024-03-24 19:02:00,entropy,789,2024-03-24 20:58:00,1.9333333333333333,-0.006571416080814783,0.399,0.493,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,permutation_entropy,859,2024-03-24 23:18:00,3.6333333333333333,-0.030753047880984336,0.257,0.37070000000000003,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,sampen,420,2024-03-24 08:40:00,-11.0,0.008433011453665196,0.407,0.49,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,app_entropy,449,2024-03-24 09:38:00,-10.033333333333333,-0.02332478952899381,0.304,0.474,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,spectral_entropy,638,2024-03-24 15:56:00,-3.7333333333333334,0.007714085310948698,0.427,0.427,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,shannon_entropy,10,2024-03-23 19:00:00,-24.666666666666668,-0.055958262904179656,0.05,0.48124999999999996,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,lepel_ziv,132,2024-03-23 23:04:00,-20.6,-0.03391908948596835,0.182,0.3538333333333334,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,dfa,2,2024-03-23 18:44:00,-24.933333333333334,-0.012674515432821382,0.311,0.4257,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,hurst,588,2024-03-24 14:16:00,-5.4,-0.025892322112364443,0.206,0.4305714285714286,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,mfhurst_b,852,2024-03-24 23:04:00,3.4,2.3201445945392576e-05,0.522,0.522,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,higuchi_fd,982,2024-03-25 03:24:00,7.733333333333333,0.0105772630722215,0.393,0.479,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,katz_fd,2,2024-03-23 18:44:00,-24.933333333333334,0.030547923675389173,0.104,0.286,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,petrosian_fd,352,2024-03-24 06:24:00,-13.266666666666667,0.05819997623836217,0.102,0.385,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,corr_dim,323,2024-03-24 05:26:00,-14.233333333333333,-0.07837876979040154,0.033,0.12100000000000001,False
2024-03-24,SOPO,750,2024-03-24 19:40:00,entropy,975,2024-03-25 03:10:00,7.5,-0.006972043487088069,0.395,0.493,False
