datetime,value,window_shape,entropy,sampen,permutation_entropy,shannon_entropy,spectral_entropy,app_entropy,hurst,dfa,mfhurst_b,higuchi_fd,katz_fd,petrosian_fd,lepel_ziv,corr_dim
2023-04-23 00:00:00,276.92,65,4.174381085144969,1.7272209480904839,2.519624464423928,1.9439439769414777,0.7118169107685296,0.5901986507278347,0.6196535325065453,1.5579376153782498,0.27358862522685296,1.7779278879675955,1.7914614638795296,1.0463421859728117,16,1.296972079266732
2023-04-23 00:01:00,276.01729729729726,66,4.189648626177431,1.8123787564307907,2.525599704144249,1.9384233024865154,0.7107584059472476,0.6175753223837264,0.7320954611658372,1.5541421057434113,0.2745841495413046,1.7803615800554462,1.7901634384665954,1.0468129741837018,16,1.3203342475500048
2023-04-23 00:02:00,276.4031875607386,67,4.204686592220929,1.8718021769015913,2.5198753674886176,1.9322265684722548,0.7146995116091376,0.6447096095925984,0.6559252146152592,1.5677748407709473,0.27028572724908567,1.7733444301474488,1.7937986401524204,1.045972946255483,16,1.3228432832296249
2023-04-23 00:03:00,278.84050366767354,68,4.219501677462186,1.9459101490553135,2.5239098027526627,1.943665976804863,0.7126512401507652,0.6351205598742404,0.6689011275242859,1.566753772173603,0.2700752827413262,1.76618284054338,1.8098271906791523,1.0464280237651935,17,1.3232525777104744
2023-04-23 00:04:00,278.9913669632159,69,4.2341003267518085,1.9459101490553135,2.516255859155713,1.9586488508621895,0.7169036361706267,0.6269782429677324,0.6689011275242859,1.5432373009204639,0.27215799477912417,1.760539311629798,1.8211866778962973,1.045620428275642,17,1.328612905542157
2023-04-23 00:05:00,278.66591960535476,70,4.248488904325413,1.845826690498331,2.5078949747511654,1.9345063968047325,0.7158126351414241,0.6021153174749516,0.7376125075688054,1.5292401754816058,0.2813232059080327,1.7565583801676026,1.8178391326811456,1.044838605260538,17,1.3329927561801773
2023-04-23 00:06:00,278.9052581033536,71,4.262673210629895,1.8803128665695,2.498921737192512,1.8890607446155419,0.7187664466867665,0.5935493031483294,0.6379195961514899,1.6232415150099437,0.2872875283338192,1.7502824216237889,1.8018566544575556,1.0440813689135864,17,1.3525972417688574
2023-04-23 00:07:00,279.44024946483086,72,4.276658943926408,1.9021075263969205,2.4894183484631167,1.9645974983348837,0.7138132350483315,0.6202222666597117,0.7168366839042188,1.6213048402704056,0.2957460318816568,1.7539901118496868,1.7373343826968854,1.0433476042876981,17,1.3707738780476328
2023-04-23 00:08:00,279.54366478599263,73,4.290452287442042,1.9924301646902063,2.497354840536932,1.9707367710516341,0.7145466738466854,0.6116407743558754,0.685543289630196,1.6103861794317476,0.2822225877207901,1.755967399257493,1.7691044177163149,1.043799826745125,18,1.3657690688371034
2023-04-23 00:09:00,279.1096732412296,74,4.304057958536821,1.9924301646902063,2.5053531011688253,1.974958117432348,0.709110150574815,0.6294516120585172,0.685543289630196,1.6233191401284983,0.28007602464602355,1.7722944341455888,1.7652558781653305,1.0442340856929555,18,1.3659476837205413
2023-04-23 00:10:00,279.49164217549355,75,4.3174810736855465,1.9459101490553135,2.5112063019542106,1.9704498920825189,0.7091154673027749,0.6132004087193765,0.706371423208092,1.531627428081556,0.26816246060988036,1.7723043949562878,1.7824278776055906,1.0446512675972714,18,1.3560653246712178
2023-04-23 00:11:00,278.9649829098061,76,4.330726390565027,1.929909807708872,2.517168383311697,1.961678178047564,0.7029441139093981,0.6559150325935774,0.706371423208092,1.540319908748476,0.2682095871827679,1.7844736335264124,1.7830416420857216,1.0450522046682138,18,1.3859534165855891
2023-04-23 00:12:00,278.44029821084035,77,4.343798547352612,1.821612432377736,2.5213046165277033,1.956937124847843,0.7025550131572215,0.6453770639129446,0.6866284237902368,1.510092253944939,0.2697086910414577,1.785621040106037,1.7913253472464847,1.0454376788343538,18,1.3902101892894365
2023-04-23 00:13:00,279.3731191821692,78,4.356701990763701,1.7635885922613588,2.5181880843187754,1.953339477056652,0.6991830791357702,0.6477941918544325,0.6968837182235552,1.5097433756745378,0.27433395219540924,1.787046034089668,1.7945166495733988,1.0447435150827542,19,1.4134794102281356
2023-04-23 00:14:00,279.6421525002577,79,4.369440997540942,1.7255100836868544,2.514227256087871,1.9648298602004357,0.7036085041546609,0.6482262126792784,0.6968837182235552,1.5106411909866546,0.2815542651605058,1.7823614994919657,1.798020809829304,1.0440688673957514,19,1.4229937677874445
2023-04-23 00:15:00,279.2189028812594,80,4.382019865422773,1.6094379124341003,2.518972324363813,1.9599262761466383,0.7028690248220748,0.6340592700302103,0.6981776257478924,1.508585789340791,0.2749472087190828,1.7800615139840243,1.8170989492671792,1.044447020598784,19,1.416411447476135
2023-04-23 00:16:00,278.4249589282897,81,4.3944424689771076,1.497519996230115,2.51160814372793,1.973767856344116,0.7071748000128455,0.6173111433625849,0.6982189784294927,1.449156241782122,0.27539605811990003,1.7831975054142994,1.8128866178157153,1.043794275170048,19,1.4355513620483797
2023-04-23 00:17:00,278.8965122307555,82,4.406712643007089,1.5612358106162227,2.5037972763479712,1.9648642457206635,0.7072726536755781,0.6497689613178399,0.7043360148641148,1.4789083208267944,0.27927494689187005,1.7783498039130865,1.8091525638537966,1.043159183900997,19,1.438779602184979
2023-04-23 00:18:00,279.6561756279755,83,4.418834078837109,1.540445040947149,2.507550401813083,1.9558199593637229,0.7111382833564792,0.6650776608746378,0.7043360148641148,1.452781479854282,0.28404565971545126,1.7771771361159985,1.8104551106354794,1.0435298165611635,19,1.4412367857232935
2023-04-23 00:19:00,279.38056681544265,84,4.430810334154024,1.7227665977411035,2.5040392069168553,1.9518415474975055,0.7093831050089335,0.6848406835235816,0.7056653798353967,1.4575223415599459,0.284696955805029,1.7694467036122732,1.8101416337359186,1.042914384130511,19,1.4525281626224795
2023-04-23 00:20:00,278.72436275572335,85,4.442644853827705,1.6933193964148026,2.499858441696717,1.9474043634759248,0.7097067141163137,0.6956817586095494,0.7044075922010737,1.4714808490249651,0.28997448702776546,1.7627091768818832,1.8065068493420153,1.0423149869424766,19,1.455732459700201
2023-04-23 00:21:00,278.8548628354348,86,4.454340960135541,1.7382707842770688,2.5041528472476786,2.048510532155051,0.7056593002483676,0.7004561020101336,0.7044075922010737,1.4762258993865562,0.28733338118572743,1.7519060125946961,1.8172401298996872,1.0426780098981847,20,1.4546216678082902
2023-04-23 00:22:00,279.1184065941332,87,4.465901851732464,1.749199854809259,2.511793521072953,2.0394648381278997,0.7053149126400042,0.7297275794288627,0.7044075922010737,1.4801580769665714,0.2879021619721416,1.746684373216146,1.8152714151065013,1.0430288456173875,20,1.4570744401512348
2023-04-23 00:23:00,279.7585984254652,88,4.477330614868175,1.7311348474116202,2.517773508927211,2.112327620174028,0.7006751909067916,0.74134129613534,0.7001801419915756,1.4802051198015012,0.29317533298609777,1.7350717332995442,1.8116770237132156,1.0433680047368026,20,1.456650329219392
2023-04-23 00:24:00,280.9096034267973,89,4.488630238320103,1.7635885922613588,2.520915754885273,2.1044928654573214,0.7021776293895398,0.7472706264761038,0.7001801419915756,1.4770218337139402,0.2978114036929323,1.7253926915029005,1.8149738782462912,1.0436959712686988,20,1.4807405428716636
2023-04-23 00:25:00,281.5246538043033,90,4.499803604234475,1.800976124332979,2.516882157203891,2.1544437640562686,0.7022036026293015,0.7837621656249629,0.6826403029625447,1.4812737978712514,0.30029630922813694,1.7188292923918755,1.8123461617023544,1.0431217942231013,20,1.4962276706734858
2023-04-23 00:26:00,281.5117959696931,91,4.510853501852516,1.8672670217362002,2.5123125704411566,2.1482157644653004,0.7071925724208933,0.7833325235330255,0.7196110699707847,1.4893160012654696,0.30245818378107975,1.7154506433245402,1.8101179274480828,1.0425615452288461,20,1.4980493849984362
2023-04-23 00:27:00,281.3296023168487,92,4.521782637633867,1.8004931491968097,2.5159572861749324,2.2372284812093883,0.708418706908624,0.7778359959753613,0.6810785452712965,1.4934912995535785,0.299998604811406,1.7095552295934855,1.8112250183701397,1.042883905342086,20,1.5165261948513828
2023-04-23 00:28:00,280.76509417411376,93,4.5325935871489635,1.834684513945089,2.51847732715585,2.078418379280853,0.7129932460734859,0.7767792983441311,0.7012892909245936,1.4771824878261304,0.29847554768533746,1.7076340876325429,1.8196014387458392,1.0431961170775912,20,1.5122626571244677
2023-04-23 00:29:00,280.17633738649056,94,4.5432889359286195,1.8430527636156055,2.523630676811984,2.132217025430502,0.7138287297096962,0.7833634752460084,0.7012892909245936,1.4752838897077185,0.2952267740499983,1.7062791348636903,1.8241060855711515,1.0434985783990574,20,1.5167984650274906
