datetime,value,window_shape,entropy,sampen,permutation_entropy,shannon_entropy,spectral_entropy,app_entropy,hurst,dfa,mfhurst_b,higuchi_fd,katz_fd,petrosian_fd,lepel_ziv,corr_dim
2023-04-23 00:00:00,415.346,65,4.174380825588432,0.7514160886839211,2.565730397922888,2.116690616234113,0.6581310984294386,0.4839895150720057,0.7175801346853323,1.9890457794030951,0.2537251416077518,1.8005265065395086,1.5045587148827921,1.0543309902058389,20,1.1935212995749154
2023-04-23 00:01:00,416.86978378378376,66,4.189648392624677,0.7716187960014406,2.5641652763281817,2.1037769927835415,0.6476555724603151,0.5072146081606617,0.7184176023918413,1.9853042469463758,0.24545066829895582,1.8038876100684909,1.5119395878825663,1.053343953482321,21,1.2106706526126578
2023-04-23 00:02:00,420.0084489795919,67,4.204686358533275,0.7514160886839211,2.5672389168609286,2.106555854303075,0.6428825929724862,0.5101975724612031,0.7184176023918413,2.001098205093589,0.245615234824919,1.8125833174606736,1.511190888465444,1.053663849977479,21,1.2476117011631502
2023-04-23 00:03:00,421.10256925430514,68,4.219501531127172,0.7482069577429727,2.5645525348422487,2.098197210134809,0.6315000503847179,0.5259951428493466,0.7184176023918413,1.9998042042391122,0.24950886852851548,1.8103969516149827,1.5087753267565223,1.0539684032248113,21,1.2704607551146325
2023-04-23 00:04:00,420.90422943437693,69,4.234100402910294,0.7264836008275372,2.566029318305442,2.0867621187300194,0.6227407769915568,0.528494719841365,0.7184176023918413,2.0040834942131207,0.2518826843777544,1.8073524245714208,1.510535563803958,1.0542584600619707,21,1.2644264011547788
2023-04-23 00:05:00,421.9048156111201,70,4.248489227117604,0.723918839226699,2.5722667170270017,2.0783891111330313,0.6078736772917885,0.5300560569507127,0.7296188569285458,2.0033143711970727,0.2575337873955536,1.8001932232131141,1.5158636284395346,1.0545348103651389,21,1.2923877012359308
2023-04-23 00:06:00,420.1730925246972,71,4.26267394671588,0.7841189587656721,2.5705606484540056,2.069572321305229,0.5949260773717481,0.5530461711838255,0.7296188569285458,1.8577431783645142,0.26186706576362545,1.7984642884865856,1.5154672875245867,1.0536184727970155,21,1.302774913488502
2023-04-23 00:07:00,419.4044236647698,72,4.276660270958333,0.7801585575495751,2.572797736509196,2.118521984934957,0.5810013072641675,0.5429515925364292,0.7108835924603372,1.8559840542610804,0.2714044617462302,1.7910149720601665,1.5129033837372645,1.0538911889794216,21,1.309792990826165
2023-04-23 00:08:00,419.59565178930194,73,4.290453656157172,0.7925196543731491,2.570152440582482,2.1115508376448475,0.5722959005100016,0.5403161938668024,0.7524875119894053,1.8472055465204122,0.2697144808426238,1.7874952216300426,1.5207031016445962,1.053011816136429,22,1.3232657693795151
2023-04-23 00:09:00,419.74289181283484,74,4.304059371369721,0.7911275889201491,2.5678628517694175,2.104051652730358,0.5609469994524199,0.5688866226844023,0.771150237027426,1.8461503209717907,0.2718683098351147,1.7864550747306802,1.518554738158852,1.0532807838057885,22,1.3315840918449087
