datetime_i,value_i,window_shape,entropy,sampen,permutation_entropy,shannon_entropy,spectral_entropy,app_entropy,hurst,dfa,mfhurst_b,higuchi_fd,katz_fd,petrosian_fd,lepel_ziv,lyap_r,corr_dim
2024-03-23 00:30:00,266.775,80,4.381986894263313,3.332204510175204,2.5576539034583217,2.1457660510423633,0.855968595668313,0.38537954004257813,0.6767962806398361,0.9396655934437532,-0.004809444252218948,2.006882329229654,4.654502434258766,1.0566854836413644,38,0.025562695109129573,0.9486730615617399
2024-03-23 00:32:00,268.615,81,4.3944093664927335,3.4011973816621555,2.5526902377187213,2.0427555770728287,0.8584109688139125,0.38056611372467586,0.6795565608398462,0.9714311105729424,-0.0069956461394901845,2.001181884991417,4.691362958823807,1.0568507324698966,38,0.025471009170379724,0.9527072242913172
2024-03-23 00:34:00,265.745,82,4.406679908494237,3.4011973816621555,2.5502682024863073,2.1434392669899553,0.8586997226708797,0.39298618847077726,0.7002248344871395,0.9400389495484874,-0.0056751457590088405,2.000208576001253,4.684434617192852,1.0570086204197076,39,0.024938045273690805,0.9574953917304787
2024-03-23 00:36:00,269.555,83,4.418801615273693,3.4339872044851463,2.5568531222923134,2.1413587984090516,0.8608437117699643,0.401594927030128,0.6369056240199373,0.8531598486031203,-0.0043806490362166385,1.999066125744565,4.65013760754298,1.0571594933650712,39,0.025840807945556224,0.9670671044295183
2024-03-23 00:38:00,262.78,84,4.430778235311894,3.4657359027997265,2.553776204261584,2.1359161236234363,0.8616895761969506,0.42323243347657824,0.6374316672746585,0.8558030672634516,-0.0005061099340896912,1.9981685196209875,4.616504565602,1.0573036776230116,39,0.028256221145635096,0.9866709047504629
2024-03-23 00:40:00,263.775,85,4.442612840269244,3.5263605246161616,2.548996198109582,2.137814249654352,0.865611370313629,0.4181972445465516,0.6308706673633243,0.840260401351133,0.009945221196639787,1.994126155616472,4.599641443465201,1.0574414812633852,40,0.03326898786432612,1.0051638694498426
2024-03-23 00:42:00,265.64,86,4.454309122091725,3.5263605246161616,2.5512727241373345,2.141262332635968,0.8668464204576697,0.42958979868658886,0.6308706673633243,0.8451481270147974,0.005961124424183216,1.9891664442634882,4.630825071250576,1.0575731953173737,40,0.0006076565256079157,0.9885041315004922
2024-03-23 00:44:00,266.995,87,4.465870375099316,3.5553480614894135,2.556658917996332,2.133774650401412,0.8723461087512151,0.44331202837243255,0.6308706673633243,0.8504022243407928,0.0057104394437511065,1.992373824054908,4.613621141918395,1.057699094893327,40,0.002998960759247589,1.0020250307225755
2024-03-23 00:46:00,265.435,88,4.4772988084410965,3.6109179126442243,2.557898776620834,2.13908197395497,0.8717380051300123,0.46678159315068557,0.7638777924636553,0.8497459001139662,0.003694036540444956,1.9897653086824847,4.626195241889518,1.0578194402080194,41,0.0033672004509864195,1.0055362502989058
2024-03-23 00:48:00,268.65,89,4.488598535345457,3.6635616461296463,2.5619633082782425,2.14137889974751,0.8764822157112406,0.4614801159597013,0.7638777924636553,0.8353666543750918,0.0043668241310477335,1.9887539452003575,4.606885295743579,1.0579344775405992,41,0.0038215164337457234,1.0025436095045281
2024-03-23 00:50:00,268.105,90,4.499772254972104,3.6635616461296463,2.56475613402579,2.1363749800885854,0.8755680807226447,0.48216945151975077,0.8659290410495197,0.8391010284676551,0.0044564094773206775,1.9876310531719903,4.599161683580006,1.057179828190393,42,0.005045700460235862,1.0039599812143092
2024-03-23 00:52:00,271.8,91,4.510822393520056,3.7376696182833684,2.56642224873286,2.134655287052068,0.8792411203458271,0.4877127867323896,0.5673912028027971,0.8506394388301947,0.0017966201936280917,1.9832555069982083,4.5850035388906285,1.0564433897134056,42,0.012437827936516061,1.0345125118648957
2024-03-23 00:54:00,271.075,92,4.521751497392404,3.7612001156935624,2.5670854825062723,2.1360775585141525,0.8777986228915753,0.49758989228949346,0.906333946527897,0.8554012598511415,0.0019075503798669474,1.9849114650201038,4.565471429567929,1.0557245239516677,42,0.01457392882106315,1.0321637102345362
2024-03-23 00:56:00,268.945,93,4.532562812123828,3.784189633918261,2.5679102965786136,2.1310137028480414,0.8789753712467495,0.4921838050986125,0.5947141745552493,0.8561685336680108,0.0022577729835174514,1.9819361962118165,4.569832281199357,1.0558557224833947,43,0.020284853652054763,1.0249687355382069
2024-03-23 00:58:00,271.02,94,4.543258404694756,3.1135153092103742,2.570010566465711,2.1244883544030144,0.8837178450157691,0.4948790562588199,0.5947141745552493,0.8564604949845533,-6.270435414269032e-07,1.9827602732879808,4.551516915214234,1.0551601792765672,43,0.01843543200785513,1.0633795888531061
2024-03-23 01:00:00,264.805,95,4.55383977249024,3.1780538303479458,2.5711252856486646,2.134194614366984,0.8860266120509477,0.5043662624030425,0.8812471337828619,0.8699465315371159,-0.000245528120594946,1.9804125005406157,4.568320318800693,1.0544806897971737,43,0.02424312743495251,1.030929230591301
2024-03-23 01:02:00,272.755,96,4.564311394969326,3.1780538303479458,2.5678329260389114,2.1274963256461796,0.886041732471601,0.4844685079220401,0.8500584580367586,0.8742912651896768,-0.0012454433364882027,1.9837855460708989,4.586627297818649,1.0546189914194064,44,0.01498682185166651,1.0427899932369136
2024-03-23 01:04:00,264.575,97,4.574674202654606,3.1780538303479458,2.566415200596779,2.1294675882683984,0.8887646127535922,0.4938663405532786,0.8500584580367586,0.8611938111617846,-0.0018946414500987995,1.9872213281934388,4.573775041266658,1.054752217581889,44,0.01780966175201902,1.0423936697457519
2024-03-23 01:06:00,268.175,98,4.584930641106966,3.1986731175506815,2.567009586131382,2.1339188037435823,0.8894259610756114,0.5143962247385181,0.8438996962350411,0.8633882044201091,0.004521795699899596,1.9886168150396362,4.542016558578676,1.0540995030504126,44,0.016431258581698478,1.0392917092394378
2024-03-23 01:08:00,270.555,99,4.595080569456954,3.258096538021482,2.566816470002859,2.1548262692864597,0.8934792108916247,0.5303696572552434,0.6848219033297127,0.8764165863706997,0.009142484549472443,1.9881929674063026,4.577692390310337,1.0534612208339957,45,0.017253430238699286,1.063674271334209
2024-03-23 01:10:00,266.635,100,4.60513129314856,3.258096538021482,2.5635827820490777,2.1501030513281294,0.8898465355372647,0.5320173484874156,0.8471999672891717,0.80398065441902,0.0023242358405958243,1.9929666009950904,4.6622969710511,1.0536003777736263,45,0.015827443425971244,1.0416382270209674
2024-03-23 01:12:00,267.855,101,4.6150818994626714,3.2771447329921766,2.56205939975691,2.151182788753756,0.8922725919339626,0.5597854244836595,0.835073505242216,0.7792155375989379,0.00019387203522257807,2.001644346321039,4.653343614662411,1.053734735782875,45,0.0009083581664737645,1.063279732163457
2024-03-23 01:14:00,264.595,102,4.624934502787043,3.349904087274605,2.5663702783834483,2.1448635629967683,0.8901411617748878,0.5679719508726002,0.7826817568651282,0.7766521030608813,0.002993957054795591,2.0051457057742113,4.621024876547121,1.0538644756867184,46,0.01756465487855608,1.0655617619862123
2024-03-23 01:16:00,268.575,103,4.634690728405183,3.367295829986474,2.567664629236945,2.146164516383354,0.8974596984994185,0.5624067718710846,0.7217266507185773,0.7853695088475595,0.0018473754171770102,2.0043429133633155,4.642776624151612,1.0532550390823952,46,0.0010443049196756289,1.0774373056008555
2024-03-23 01:18:00,266.58,104,4.644351961971247,3.3843902633457743,2.5690736432374557,2.1537610159359417,0.8945428296995959,0.5704087615621125,0.7994345809394021,0.7868210870600938,0.0001619739130170194,2.0037718062529115,4.716953436623977,1.0533851963595204,46,0.019117514887195965,1.0683894259027598
2024-03-23 01:20:00,268.285,105,4.653921442670942,2.995732273553991,2.572528431611915,2.157150857624646,0.9009545971791552,0.5647976390592415,0.8020393558004516,0.7777981547800342,-0.0032608309399260434,2.0080870526317898,4.710244155661638,1.05351102392037,47,0.0016550522492850006,1.0709631311669487
2024-03-23 01:22:00,269.66,106,4.663400451494469,3.012261575505202,2.57326669751513,2.1561989272859754,0.898112532309745,0.5698857273733369,0.7949574701571835,0.791703537039423,-0.0018841664508587805,2.006465218944316,4.736552689490373,1.0529236112424467,47,-0.0004206423097749983,1.0706958017238015
2024-03-23 01:24:00,263.395,107,4.672789727627846,3.028522096376982,2.5741230181770196,2.1621907792134514,0.9062257994310666,0.5775917177635268,0.7252791767009598,0.8000993200911749,-0.0011313213549505427,2.008552889603342,4.785886317793947,1.0530498121552696,47,0.022969194899284437,1.078395605244003
2024-03-23 01:26:00,268.475,108,4.682092482038523,2.7568403652716422,2.576852035019075,2.157977738434386,0.9016999268470668,0.5720753471050557,0.7218232624205836,0.7969538690634147,-0.0031849081657792603,2.015151793502763,4.813583303677004,1.053171946142362,48,0.005805395922584012,1.0789522654175696
2024-03-23 01:28:00,272.35,109,4.691309224964947,2.772588722239781,2.5756614572983776,2.158773491631199,0.9059129427642644,0.576955621715789,0.7485331320588168,0.7871572441365646,-0.002315213724642763,2.0128987139266594,4.814693669323825,1.0532901564149912,48,0.006201141907340667,1.0876356052298777
2024-03-23 01:30:00,269.01,110,4.700441661556179,2.7880929087757464,2.573313230444368,2.1596381805937805,0.9023214086612819,0.5716672476978664,0.8002810309650499,0.7845480129391962,-0.0021561281202175622,2.01398066233638,4.858205601366599,1.0534045800561287,48,0.027648665359574418,1.0781263863467798
2024-03-23 01:32:00,269.46,111,4.709491571164591,2.7880929087757464,2.571761156646013,2.158479833981078,0.9040476733723019,0.5790776147517924,0.7203985145824275,0.7816920542590021,-0.00011483526466264268,2.015338376952711,4.828878051178475,1.0535153483329496,49,0.008091368078735577,1.0894157776576832
2024-03-23 01:34:00,267.965,112,4.718460546891423,2.7880929087757464,2.5724332857885193,2.153110337940186,0.904724283302082,0.5738652392384633,0.6896996364566692,0.7834970195821004,-0.0015971985033207071,2.0129899259000217,4.842799219233105,1.0529612021030956,49,0.029356306456643885,1.1000289063682456
2024-03-23 01:36:00,271.99,113,4.72734980802435,2.7880929087757464,2.574789306738866,2.147546053853013,0.9046883176775308,0.5841674764168623,0.6896996364566692,0.7905591412296086,-0.0035011654893565185,2.0164688969015976,4.810132577770204,1.0530725776047751,49,0.030071976592162392,1.109559797487207
2024-03-23 01:38:00,265.685,114,4.7361607124682354,2.8183982582710754,2.5756555484723047,2.1437208593575123,0.9076776612330081,0.588724386441891,0.6705667947867657,0.795484522791884,-0.0016027273573676192,2.0123051146740765,4.803013421869045,1.0525330614809938,50,0.03045322735725595,1.133725538657703
2024-03-23 01:40:00,264.72,115,4.7448946101972025,2.833213344056216,2.575910798069878,2.1424702875848203,0.9080174495933869,0.5871210368119044,0.7583038201284455,0.8038994516713704,0.0028262186878408053,2.011102909024221,4.775530623197994,1.0520037470873196,50,0.0020725955321934902,1.1369125412943069
2024-03-23 01:42:00,268.905,116,4.75355293810622,2.8622008809294686,2.5769769940267957,2.137023587172114,0.9098368776979271,0.5820197151588982,0.7324622529251508,0.8078983226365783,0.005214587442709133,2.0094434912123966,4.780605595278802,1.05211935152707,50,0.02952205875980165,1.1497559956625933
2024-03-23 01:44:00,268.065,117,4.762137000071101,2.847812143477369,2.5788730718401873,2.1332022353271234,0.9097138904841956,0.5975196057648038,0.7318549717054035,0.8090185066454062,0.0046066757680586394,2.0089052758285573,4.764525328718251,1.0522315509635998,51,0.000575478596091722,1.1485050581902352
2024-03-23 01:46:00,266.965,118,4.7706479556546375,2.498699971920336,2.578766411168083,2.1920862566220225,0.9091717205316642,0.5763675864622027,0.7592672693275191,0.8035697504396172,0.007097979449678437,2.0061669427748954,4.745957897436147,1.0517193220934755,51,0.0007051977674507585,1.162182546608479
2024-03-23 01:48:00,264.775,119,4.779086986637792,2.5257286443082556,2.578151080951717,2.1932693821684732,0.9104711324107428,0.5900037116100831,0.8061087866762151,0.8119419011674817,0.008446923653429996,2.0017650504518896,4.725389498986177,1.0512164417479708,51,0.0003792012048649424,1.158905033215764
2024-03-23 01:50:00,266.92,120,4.78745553726441,2.5520459526256287,2.5789060286044343,2.187544037817196,0.9094695886755944,0.6001076898188176,0.6871326799342541,0.8346430421165378,0.009179172926090273,1.999967712669907,4.7226845500571075,1.051332274670166,51,0.0005788668486282947,1.157052663659122
2024-03-23 01:52:00,262.84,121,4.795754638435317,2.5776883832389665,2.5804249047022307,2.181676037344089,0.910235580017529,0.612440532503042,0.786373562899169,0.8380595559829832,0.012587952270999661,1.9970902234304868,4.697694354029374,1.0514448608737554,52,0.00044382274143005284,1.1658478014254494
2024-03-23 01:54:00,267.025,122,4.803985397747091,2.46080909820894,2.5807181846385268,2.1787902220653197,0.9086044961199473,0.617537359082645,0.8208306986196477,0.8231646154045915,0.013943222841690335,1.9958812925850593,4.681509274465633,1.0515543017035756,52,0.0013124506034724393,1.1623983698809297
2024-03-23 01:56:00,270.07,123,4.812147961648102,2.531426665422893,2.581733798879012,2.1837914963842886,0.9103036265699525,0.6238442423521011,0.5919068000047099,0.8289089594866962,0.015085908022666268,1.991822786354065,4.705592363391697,1.0510702002916765,52,0.0005656868753320277,1.1720081029044234
2024-03-23 01:58:00,270.275,124,4.820245383293177,2.3978952727983707,2.5828304951421326,2.1806634415997808,0.908137724974373,0.6186854151548529,0.7975677471585715,0.8319912196761381,0.014273594232341381,1.9911687551612716,4.722199481978806,1.0511797693992622,53,0.0017801261470001518,1.175518600732803
2024-03-23 02:00:00,266.285,125,4.828277511359524,2.409194828052304,2.5822424361766503,2.1822763039156947,0.9135415040945469,0.6314216425111834,0.6761275385895856,0.8269137083887209,0.016429863590692095,1.9920138394407412,4.711584119117246,1.0512863588613066,53,0.0021555297798337707,1.1725399131096332
2024-03-23 02:02:00,266.86,126,4.83624596520296,2.3136349291806306,2.5812294242071228,2.176722129506813,0.9083705737683591,0.617497859802155,0.6555400237160498,0.8232735208850492,0.015639556948761547,1.991971502157012,4.7151425277615004,1.0513900587341287,53,0.0020943253077101015,1.1676158085653432
2024-03-23 02:04:00,267.71,127,4.844151329762174,2.324563999712821,2.5803256985374468,2.1735375215789157,0.9130707034174318,0.6292707283769294,0.7655303668012534,0.8198137790222076,0.017466888709717153,1.9923281025392345,4.702586330589598,1.051490955750873,53,0.0026852598486868033,1.174785422962636
2024-03-23 02:06:00,268.285,128,4.8519945465358205,2.356652314264321,2.581166729786431,2.1747024780660014,0.9101472701415857,0.6384305253999374,0.6275663335489924,0.8224516751527139,0.020709661037466937,1.994135309158782,4.6856569051432935,1.0510273797184477,54,0.0022413976916164516,1.1834564089993223
2024-03-23 02:08:00,265.705,129,4.859776928507131,2.3774864011671633,2.5799647069619644,2.172461540360274,0.909221527642206,0.6411117091908602,0.6275663335489924,0.8257849207988919,0.01850180605249568,1.9920145212673195,4.699778507750762,1.0511285136667297,54,0.0022914868671089694,1.1907562272439012
2024-03-23 02:10:00,268.045,130,4.867499247493265,2.3774864011671633,2.578870215125843,2.1671298055599113,0.9096644633579591,0.6468943685966648,0.7172357653493372,0.8241128027714157,0.018671652000029418,1.9921159995503646,4.683733172585232,1.0512269849315963,55,0.002273931357229893,1.2001089128408757
2024-03-23 02:12:00,269.175,130,4.867498295731899,2.3978952727983707,2.578870215125843,2.176705601849678,0.9093855615615034,0.663014070470151,0.632597654096305,0.833424205673842,0.02072804432049997,1.9880948672240784,3.9272875228388315,1.0512269849315963,55,0.0016764823068370768,1.1962123727472331
2024-03-23 02:14:00,274.67,130,4.86749798761074,2.41789593950504,2.578870215125843,2.1823876367994943,0.9091431935027571,0.663014070470151,0.6579069700141671,0.8106638298345535,0.023636287814130977,1.9897372593982985,3.0676893838209844,1.0512269849315963,55,0.0012456413006598037,1.1980201151859633
2024-03-23 02:16:00,267.62,130,4.86749955493525,2.3978952727983707,2.5783064273267216,2.1786368215365193,0.9087251293527807,0.6420436212759242,0.5844318564408937,0.7976668810169192,0.024798436638377327,1.9887089786582508,4.577638990959799,1.0506755599072917,55,0.0009392206322953727,1.185153030394627
2024-03-23 02:18:00,266.84,130,4.867499611706541,2.3774864011671633,2.576297046495052,2.174113966590799,0.9077152296894155,0.6406302758744218,0.649440683134986,0.7523035781836092,0.02309871080750071,1.9903096762770607,4.530632513830407,1.0512269849315963,55,-0.00024125750157591214,1.1780112903986353
2024-03-23 02:20:00,271.3,130,4.867498941745604,2.3978952727983707,2.5777695073965665,2.1803996054198493,0.9069461031515385,0.6647438654415794,0.6919346444964258,0.8602255969339218,0.02569197680879622,1.9893474840095824,3.623186382842711,1.0506755599072917,54,-0.001998145316246381,1.1820283581794222
2024-03-23 02:22:00,268.255,130,4.867499314732671,2.3877429013343523,2.576297046495052,2.1748844845671615,0.9057246471498925,0.653997397525921,0.6312576178578093,0.8170444494815128,0.023896409016814422,1.9889198868185343,3.843562795842993,1.0512269849315963,55,-0.0010842713925163724,1.1800345978493108
2024-03-23 02:24:00,271.165,130,4.867499529556314,2.495269436823547,2.57313039026385,2.171915461590572,0.9045939969360042,0.6406302758744218,0.6110920155996986,0.8628907003984976,0.02922131750973409,1.9884119471998711,3.598007182625599,1.0512269849315963,54,-0.002356699699292933,1.1842959096166283
2024-03-23 02:26:00,267.355,130,4.867500282876552,2.463853240590168,2.573723877864261,2.164945498297757,0.9026194174157398,0.6329165358289357,0.6293510873479357,0.6786101626602297,0.028351265240240776,1.9924228993384376,4.487122628529792,1.0517776501734015,54,-0.0032870753048856185,1.1766138409872238
2024-03-23 02:28:00,269.22,130,4.867500413930726,2.4423470353692043,2.576297046495052,2.158604029565772,0.9009142677615469,0.628956647272612,0.6689968265585364,0.8114065226246557,0.025612226704321686,1.9933649557154969,4.661905005073737,1.0512269849315963,55,-0.003239631962064158,1.1829036218427325
2024-03-23 02:30:00,270.56,130,4.8675003873489615,2.3978952727983707,2.575703558894641,2.1597674841146004,0.8992389441877485,0.627543301871107,0.652975310225972,0.8132266033311206,0.02471240397739662,1.9964025734360777,5.095813622560256,1.0512269849315963,54,-0.004592646615587129,1.19034291453112
2024-03-23 02:32:00,268.675,130,4.867500389985401,2.386466576974748,2.572679427761976,2.158604029565772,0.8976850816951197,0.6190095049342155,0.6849602029873881,0.8754599536177943,0.022418449640065896,1.998571198978902,4.771494183224106,1.0517776501734015,54,-0.00524456198470761,1.208280638800049
2024-03-23 02:34:00,268.485,130,4.867500384113269,2.386466576974748,2.569512771530774,2.158604029565772,0.8961065183076963,0.6145493177644195,0.7488403585315251,0.7643575590597717,0.026250894734061142,2.0017986315226493,4.5532068099029095,1.052327558816716,55,-0.0052888036933851365,1.2063973240046044
2024-03-23 02:36:00,268.245,130,4.86750040975999,2.3978952727983707,2.568412063801497,2.156170340346035,0.8945019926499327,0.6243827388920433,0.5906621789227873,0.778310450414535,0.023884987078555707,1.9998857722593864,4.40049281927276,1.0517776501734015,55,-0.0056351826676799945,1.1915060277976632
2024-03-23 02:38:00,269.175,130,4.867500457923893,2.3025850929940455,2.572029682534573,2.1531137544378596,0.8929360265867885,0.6255282784694112,0.5619943476067475,0.745001113989345,0.024145580494932425,1.999183908794151,5.219676721625579,1.0517776501734015,55,-0.006344189278115737,1.1837067653498305
2024-03-23 02:40:00,265.455,130,4.86750044488157,2.2300144001592104,2.575196338765775,2.154164517829155,0.8917345510114868,0.6249617610460767,0.6708620654271475,0.8926244645937191,0.025046222078288778,1.9967910660624189,4.0731912853337,1.0512269849315963,56,-0.006358106214416942,1.19630399408925
2024-03-23 02:42:00,267.285,130,4.867500567042235,2.2300144001592104,2.577769507396566,2.1531137544378596,0.8901869078503698,0.6278199883533349,0.5706256509154956,0.7724200253187378,0.02441883987949891,1.9945660017774953,5.227995032824085,1.0512269849315963,55,-0.006909572273787407,1.1994016428686332
2024-03-23 02:44:00,266.69,130,4.867500567191169,2.2721258855093374,2.577769507396566,2.1531137544378596,0.8891877773183076,0.6413346076164652,0.6319096571202266,0.8502462171257721,0.026189191844551454,1.990660837406498,3.669586981690777,1.0512269849315963,54,-0.007570700747665311,1.2027913571769393
2024-03-23 02:46:00,267.26,130,4.867500917324929,2.1400661634962708,2.5798729127534203,2.14719455453634,0.8880237137941164,0.626107851946057,0.6448081379456483,0.739160821968973,0.02899094939542679,1.9917019804642186,4.586747241226844,1.0506755599072917,54,-0.00805926204658009,1.2178141893967418
2024-03-23 02:48:00,265.965,130,4.867500659700278,2.1972245773362196,2.581412530311153,2.155020986070133,0.8879690694376727,0.6475168309967811,0.6436119446647462,0.8295638801109709,0.03812020862328953,1.9793808934921162,2.9656172478804135,1.0501233718953138,53,-0.008272298703479885,1.2299729738240035
2024-03-23 02:50:00,269.485,130,4.867502361048947,2.256065077359153,2.5825132380404296,2.158104126847321,0.8866084555175995,0.63050449828481,0.6374474156790442,0.7734871925553861,0.03247669269227194,1.9894372509905778,3.1435050044950916,1.0506755599072917,53,-0.008533765374802636,1.2261446082028518
2024-03-23 02:52:00,268.225,130,4.867503467000697,2.236833715431265,2.5825132380404296,2.140816569485046,0.8854038684091791,0.6385493490274543,0.4813109488623138,0.8699165846466952,0.026199904259353275,1.9934602818911666,3.5710064943831097,1.0506755599072917,53,-0.008537506622477181,1.2164413654830526
2024-03-23 02:54:00,270.885,130,4.867503893908328,2.33214389523559,2.5835626552176487,2.1872676099905926,0.8847484355030903,0.6316374600801113,0.6825251794863391,0.7866167690300233,0.02597563883833296,1.998776932784763,4.048600513146017,1.0506755599072917,53,-0.010872753583167862,1.220846427364575
2024-03-23 02:56:00,269.76,130,4.867503987275164,2.341805806147327,2.5824619474883717,2.184348010623019,0.8845569180455564,0.6385838788751252,0.6039909475491709,0.6352599142770348,0.025239441722115247,2.002620760271509,3.503544401582877,1.0501233718953138,54,-0.008738395698954637,1.2416162413830436
2024-03-23 02:58:00,268.095,130,4.867504433644356,2.341805806147327,2.5830257352874937,2.1758830194697674,0.8839152178581207,0.6453704582344582,0.6290679123088403,0.7147901818584251,0.025228908343471503,2.0017282585681735,5.041918208828116,1.0501233718953138,53,-0.008879275229717369,1.2460374594359436
2024-03-23 03:00:00,266.765,130,4.867504312922422,2.2925347571405443,2.5819250275582166,2.179598208393312,0.8837451333634867,0.6287762394294347,0.6521538717447727,0.8558953814161835,0.02552603138582399,2.004184791638973,4.624496898995762,1.0495704176691307,53,-0.008451594183852603,1.2439655934252485
2024-03-23 03:02:00,265.73,130,4.867504232541416,2.33214389523559,2.5819250275582166,2.18428425643484,0.8835601853901738,0.6265461458445376,0.6094285261726335,0.7763273265188904,0.027701052907560968,2.000666564124862,3.53746971811608,1.0495704176691307,52,-0.008768942029543763,1.2516662388532847
2024-03-23 03:04:00,267.96,130,4.867504755179725,2.3025850929940455,2.5819250275582166,2.177112002087915,0.8841079863522684,0.6239378339327457,0.5642336391653956,0.8403847044461795,0.022126245573102738,2.0036771342304096,3.76630502056725,1.0495704176691307,53,-0.01037740184909759,1.2544944370394218
2024-03-23 03:06:00,269.015,130,4.8675050981359025,2.1972245773362196,2.5819250275582166,2.165930788943434,0.8848216440620591,0.6356354721424227,0.5026407798246227,0.6713862181637423,0.021613635257346272,2.0061853199396937,4.885180271404848,1.0490166939806571,54,-0.008454962327293708,1.2612876574233631
2024-03-23 03:08:00,271.885,130,4.867504125408669,2.3025850929940455,2.5809223299306394,2.1832183463057104,0.8859620974275928,0.6467601583849749,0.5898654182457599,0.8236364453100506,0.023249194733353747,2.003396929517281,3.79581335632723,1.0484621975600554,53,-0.007995488489905677,1.264076908188944
