datetime,value,window_shape,entropy,sampen,permutation_entropy,shannon_entropy,spectral_entropy,app_entropy,hurst,dfa,mfhurst_b,higuchi_fd,katz_fd,petrosian_fd,lepel_ziv,corr_dim
2024-03-23 00:00:00,100.27,65,4.1743785460618605,1.8123787564307907,2.4984804574396655,1.8278144072740745,0.6724854787321564,0.5674048842917934,0.8038184845997312,1.532837176503045,0.2841436212126278,1.8763224289044447,1.8972400231575797,1.0449989163964535,12,1.1355533844189454
2024-03-23 00:02:00,98.33918918918917,66,4.189646141695341,1.7707060600302227,2.4872447016990265,1.8956169634301892,0.6691660971055486,0.579581139695382,0.8091214134441809,1.6284790454438018,0.2814142814207694,1.8734996831575996,1.8981670832861002,1.0441776517857513,12,1.151347226749883
2024-03-23 00:04:00,99.16865889212826,67,4.204684113321763,1.791759469228055,2.4939729806554833,1.8890633667543244,0.6692919901288434,0.6084847589751892,0.8091214134441809,1.646059770134983,0.28666225640858295,1.867370248887264,1.8983654014933546,1.0446800183005611,12,1.1531317395035148
2024-03-23 00:06:00,99.06426666143646,68,4.219499298962943,1.8123787564307907,2.5008336781883944,1.8795449876235713,0.6672340154058197,0.6198138398795239,0.8091214134441809,1.646068973008073,0.2794230815949721,1.8519202465876867,1.9153477981929485,1.0451605524474064,12,1.1598067716823426
2024-03-23 00:08:00,99.30013086027357,69,4.234097997570925,1.7730673362159024,2.4899260821063836,1.8888770546440676,0.6727668094260345,0.610735545635003,0.8091214134441809,1.617512914792153,0.27244706573231525,1.8348646882825834,1.9305736970291463,1.0443744828133221,12,1.1728993197665443
2024-03-23 00:10:00,99.3109366172374,70,4.248486575240494,1.7730673362159024,2.4785947200716665,1.8284947998236172,0.6741911432710176,0.5981939174090249,0.7620475106996034,1.594431680568882,0.2748437120701739,1.8175666319254222,1.9290080195519075,1.0436135080144822,12,1.1762559793999263
2024-03-23 00:12:00,99.16016087679841,71,4.26267102214244,1.7404661748405046,2.4669032687808308,1.9006262493675046,0.6796472881097375,0.6094881282422016,0.8011666829182293,1.5017843760335086,0.2852714743702307,1.801993547368638,1.9254808093812328,1.0428764732490134,12,1.1902263381548932
2024-03-23 00:14:00,98.89477033802896,72,4.276657183214162,1.7578579175523736,2.4749803457335786,1.8351334863451707,0.6776779338046386,0.6350276080038446,0.8076655081059855,1.50095601054557,0.2958662478022224,1.7893322674610757,1.925831953581896,1.0433476042876981,13,1.198273098595393
2024-03-23 00:16:00,98.98734714454697,73,4.290450468927994,1.7749523509116738,2.473712759536099,1.8364683915162634,0.6792864752440299,0.6344041896383144,0.8020595667461698,1.535904966990493,0.3025037137399742,1.7804382750117103,1.9229313812983126,1.0426362621105036,13,1.2051667968912019
2024-03-23 00:18:00,99.65760087724748,74,4.304056026057039,1.791759469228055,2.47980839736367,1.8379523405827245,0.6764695855777552,0.6315885660820917,0.8020595667461698,1.5337400839704856,0.3102506166225681,1.7714234136554767,1.922184227574898,1.0430915534362366,13,1.212875254043698
2024-03-23 00:20:00,99.38871441245831,75,4.317479116943459,1.791759469228055,2.486011525598441,1.8383631069941653,0.6792187327421775,0.6488911291803454,0.8067097203363528,1.5637896024673434,0.3081541971518429,1.7644596198208646,1.9318956432912457,1.0435290865216187,13,1.1968664728570078
2024-03-23 00:22:00,99.5568186998037,76,4.330724423867699,1.729239112246721,2.48406496759008,1.837840743704688,0.676335996119779,0.656647594084359,0.8067097203363528,1.5261085134458006,0.31269672573990775,1.754204808145294,1.927929841571498,1.0428447381250143,13,1.2089589207090554
